# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-s" "0" "-p" "--countReadPairs" "-B" "-C" "-Q" "10" "-F" "SAF" "-a" "/mnt/d/work_dir/memoria/obj2/anotacion/table_genebodies_1_fixed_overlap/exons_extended_final.saf" "-o" "/mnt/d/work_dir/memoria/obj2/featureCounts/exon_counts.txt" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam
ENSG00000183258	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	177511567;177512086;177512312;177512486;177512770;177513001;177513343;177513675;177514691;177514906;177515176;177515295;177515675;177515919;177516109;177516278;177516495;177516715;177516909	177511937;177512216;177512403;177512655;177512886;177513092;177513494;177513857;177514847;177515079;177515268;177515349;177515831;177515999;177516203;177516457;177516526;177516845;177516971	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2526	3862	4479	4210	4606	5514	4714	4653	4929	7238	4676	5510	5558	6216	5360	5516	4726	6460	5352	3865	8057	6257	5831	7440	4692
ENSG00000146067	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	177519779;177521964;177523947;177524175;177531272;177532433;177536348;177537863;177538895;177554239	177520191;177522081;177524042;177525215;177531531;177532651;177536755;177538117;177539157;177554596	-;-;-;-;-;-;-;-;-;-	3431	740	777	878	824	1038	968	840	953	1686	1162	1102	1129	1468	1297	1184	988	1732	1263	958	1885	1391	1153	1562	1002
ENSG00000184840	chr5;chr5;chr5;chr5;chr5	177592193;177592565;177593640;177594129;177595257	177592408;177592685;177593785;177594295;177597252	+;+;+;+;+	2646	13121	14999	15852	17440	16869	15230	14202	15233	22957	15225	15233	16110	24859	23840	22153	19052	29765	26551	18205	33357	24235	22129	28392	17811
ENSG00000027847	chr5;chr5;chr5;chr5;chr5;chr5	177600122;177604169;177607292;177608529;177608900;177609530	177600270;177604551;177607537;177608632;177609024;177610340	+;+;+;+;+;+	1818	611	697	735	839	990	903	844	952	1151	823	925	1053	1133	1020	1136	947	1401	926	714	1674	1154	1001	1458	961
ENSG00000145911	chr5;chr5;chr5;chr5;chr5	178113522;178119544;178120168;178121088;178121464	178113781;178119923;178120709;178121362;178126091	+;+;+;+;+	6085	182	243	220	190	102	58	62	51	277	168	181	187	249	179	180	156	534	508	341	443	185	186	248	186
ENSG00000050767	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	178237466;178239131;178242032;178242331;178245932;178246244;178246381;178247516;178247765;178248182;178249107;178250051;178252534;178254939;178255777;178256343;178256856;178257513;178259711;178261712;178262207;178263198;178267297;178268720;178270327;178288314;178290352;178306865;178560672;178577493;178589894	178238710;178239189;178242138;178242404;178245978;178246317;178246463;178247562;178247841;178248264;178249216;178250115;178252607;178255036;178255899;178256407;178256938;178257577;178259757;178261758;178262262;178263334;178267343;178268766;178270373;178288360;178290379;178306929;178560758;178577728;178590403	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3980	239	297	203	221	645	470	335	523	409	232	244	335	357	271	273	277	468	511	355	770	171	160	165	167
ENSG00000169131	chr5;chr5;chr5;chr5;chr5	178711502;178725366;178726989;178728980;178730546	178713631;178725481;178727135;178729083;178730669	-;-;-;-;-	2621	1260	1217	1377	1336	1089	1042	1178	982	2124	1304	1503	1418	1851	1583	1780	1520	2042	1771	1308	2526	1752	1461	2303	1399
ENSG00000178338	chr5;chr5;chr5;chr5;chr5	178859943;178860987;178866234;178866966;178882699	178860137;178861090;178866380;178867081;178885030	+;+;+;+;+	2894	490	467	639	585	460	463	488	417	864	573	629	635	954	718	744	591	1118	851	654	1114	841	671	986	559
ENSG00000178187	chr5;chr5;chr5;chr5;chr5	178941181;178942675;178946349;178946887;178964645	178941454;178942834;178946495;178946996;178966443	+;+;+;+;+	2490	128	127	130	153	151	153	151	160	202	143	130	166	204	143	168	145	254	179	137	311	211	149	216	155
ENSG00000234284	chr5;chr5;chr5;chr5;chr5	179023794;179024960;179027429;179028022;179032195	179023914;179025047;179027609;179028137;179035074	+;+;+;+;+	3386	200	212	153	192	158	179	179	129	260	200	180	200	348	251	324	196	430	349	224	375	236	273	296	212
ENSG00000177932	chr5;chr5;chr5;chr5;chr5	179060363;179062005;179076435;179077061;179078673	179060676;179062105;179076581;179077176;179083987	+;+;+;+;+	5993	755	850	885	854	815	899	704	708	1514	1084	1133	1207	1520	1113	1349	1050	1812	1449	989	1880	1437	1233	1671	1113
ENSG00000087116	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	179110843;179120162;179122634;179124963;179125988;179127949;179129922;179132220;179132767;179135899;179137759;179139880;179150878;179152132;179153481;179154039;179154804;179158713;179181062;179207503;179272901;179343757;179345180	179114334;179121760;179122783;179125190;179126140;179128128;179130108;179132320;179132910;179136052;179137954;179140045;179151210;179152265;179153633;179154202;179154929;179158889;179181165;179207725;179273074;179344171;179345471	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9045	6119	6725	6387	6825	7865	6701	6048	6502	8843	5747	6684	7507	8225	6042	5687	4789	6328	6202	4617	9648	7528	6575	9090	6263
ENSG00000176783	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	179550544;179559682;179562537;179567451;179569292;179577065;179580937;179585786;179589536;179591615;179593468;179594856;179596552;179598682;179601882;179605866;179607572;179609366	179550889;179560208;179562674;179567572;179569435;179577146;179581022;179585875;179589657;179591751;179593655;179594973;179596691;179598831;179601996;179605934;179607669;179610022	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3329	1995	2191	2065	2758	1692	1680	1865	1750	3062	1998	2100	2189	2514	1894	2200	1605	3170	2609	1990	3746	2256	2146	2881	1958
ENSG00000169045	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	179614168;179615536;179616116;179616859;179617011;179617504;179617789;179617979;179618135;179619259;179620882;179621232;179623027;179634055;179634439	179614969;179615605;179616228;179616968;179617120;179617659;179617942;179618070;179618333;179619417;179621045;179621407;179624679;179634167;179634794	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4427	10404	11270	11198	13175	9730	9918	9837	10688	20311	14658	16339	17211	20568	14274	16141	14815	19669	15144	12061	23647	16880	14058	19654	14759
ENSG00000127022	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	179678618;179696827;179698395;179698896;179700176;179700874;179702483;179704145;179705669;179706248;179707122;179708229;179708968;179709863;179715889;179716095;179719658;179720394;179722794;179723650;179724647;179726670	179679294;179696888;179698835;179699780;179700543;179701015;179702640;179704440;179705862;179706341;179707200;179708390;179709069;179710075;179716010;179716304;179719791;179720570;179723029;179723789;179724793;179731651	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10021	43013	48875	46125	48094	42886	41553	41423	43610	56173	33266	39285	43757	65464	48254	51947	42435	66132	53445	41545	71771	51045	46511	59751	38044
ENSG00000161021	chr5;chr5;chr5;chr5;chr5	179732812;179765316;179768840;179771137;179773885	179733437;179766751;179769099;179771253;179777293	+;+;+;+;+	5848	249	233	317	281	364	266	237	288	532	394	413	497	542	391	447	439	681	506	354	711	474	455	488	360
ENSG00000161013	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	179797587;179798155;179798337;179798503;179798918;179799193;179799496;179799944;179800174;179800474;179800897;179801324;179801544;179801774;179806477	179798078;179798287;179798444;179798601;179799131;179799320;179799646;179800078;179800269;179800607;179800963;179801477;179801704;179803008;179806876	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3707	7075	8014	7282	7905	9233	8152	7317	7927	11870	7832	8228	8833	13755	11627	11127	8961	15459	13393	9487	16687	11306	10056	12053	8284
ENSG00000197226	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	179862056;179865244;179865828;179867435;179867768;179869759;179870245;179871452;179871710;179872882;179873109;179874892;179875910;179878299;179879037;179879618;179888093;179891369;179893199;179894376;179899179;179904692;179907694	179864138;179865370;179865898;179867505;179867859;179869844;179870505;179871540;179871815;179873000;179873258;179875197;179876047;179878533;179879207;179879799;179888322;179891596;179893477;179894624;179899317;179904822;179907907	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5757	4837	5088	5157	6094	5285	4529	4638	5301	8803	5462	6256	7185	7865	6011	6775	5845	8573	7330	5352	10667	7337	6516	8648	5965
ENSG00000113269	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	179911641;179955057;179963461;179966796;179970400;179978193;179980119;180013051;180040443;180071446	179920436;179955679;179963574;179967020;179970516;179978295;179980210;180013321;180040657;180072111	-;-;-;-;-;-;-;-;-;-	11222	2763	3370	2648	2731	3100	2955	2512	2685	3628	2321	2624	2448	3948	3425	3179	2577	5391	5216	3425	6293	3709	3369	4044	2590
ENSG00000050748	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	180233133;180238299;180239914;180241021;180242563;180246018;180247653;180247845;180248963;180261674;180264771;180269270;180279786;180280430;180291838	180236541;180238413;180239997;180241165;180242765;180247520;180247738;180247936;180249148;180261832;180264849;180269419;180280046;180280618;180292109	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6933	2407	2865	2511	2965	2030	2050	2058	1924	3330	2293	2522	2938	3212	2266	2829	2269	4582	3640	2519	4674	2433	2316	3207	2294
ENSG00000131459	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	180300688;180302413;180304762;180307166;180312420;180313797;180316331;180316754;180316953;180318783;180324178;180324806;180328267;180330690;180331485;180335818;180336469;180338483;180353201	180301618;180302594;180304949;180307313;180312554;180313974;180316471;180316871;180317068;180318966;180324315;180324905;180328348;180330844;180331563;180335963;180336587;180338610;180353346	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3414	2733	2455	3057	2918	2625	2248	5889	5695	4527	2346	3782	2517	2379	1605	3286	2454	5793	5280	3830	6657	2266	1854	3582	2142
ENSG00000113300	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	180494369;180495411;180529265;180549921;180553376;180564479;180564665;180565810;180567078;180567839;180569100;180571220;180573978	180494773;180495598;180529398;180550127;180553481;180564603;180564753;180565987;180567252;180568013;180569350;180571442;180578368	+;+;+;+;+;+;+;+;+;+;+;+;+	6647	2364	2712	2282	2415	2595	2684	2765	2659	4239	2724	3084	3397	3872	3101	3533	2682	5220	4283	2777	4927	3432	2973	4098	2681
ENSG00000196670	chr5;chr5;chr5	180847601;180851978;180861209	180851503;180852070;180861286	-;-;-	4074	778	677	816	736	742	754	826	770	1338	729	930	1022	1041	865	1061	740	1528	1255	1043	1766	1095	916	1164	825
ENSG00000165810	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	181040215;181045457;181047917;181050078;181053190;181053459;181054229;181055423;181055979;181056528;181056845;181058342;181059227	181040442;181045608;181048281;181050379;181053326;181054011;181054269;181055463;181056025;181056672;181057179;181058388;181061531	+;+;+;+;+;+;+;+;+;+;+;+;+	4698	1070	968	1081	1016	716	643	548	693	711	407	313	274	539	304	422	327	1711	1157	863	1486	326	212	425	213
ENSG00000146054	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	181193914;181198173;181198680;181199085;181199841;181203108;181203735;181204579	181195687;181198228;181198815;181199127;181200940;181203650;181204350;181205303	-;-;-;-;-;-;-;-	4993	437	534	493	452	254	237	202	205	294	176	195	154	428	384	324	307	973	852	388	862	390	358	511	336
ENSG00000146063	chr5;chr5;chr5;chr5;chr5;chr5	181223271;181230734;181232649;181233403;181233626;181234164	181224822;181230849;181232899;181233445;181233773;181235818	+;+;+;+;+;+	3765	1815	2037	1918	2073	1925	1489	1580	1706	3894	2602	3101	2995	3276	2891	2741	2349	3192	2680	1952	3732	2877	2562	3459	2528
ENSG00000204628	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	181236887;181237599;181238089;181239057;181239477;181240303;181241482;181242160;181243682	181237052;181237729;181238673;181239187;181239592;181240355;181241649;181242355;181243916	-;-;-;-;-;-;-;-;-	1781	38263	43963	41703	48997	34465	33445	30198	32404	60029	38365	45031	47689	53194	44197	46956	36961	62659	50727	38424	77577	50332	46212	59709	37900
ENSG00000112679	chr6;chr6;chr6;chr6;chr6;chr6;chr6	292087;304618;311870;325157;335104;345844;348093	292570;304671;311972;326168;335173;345938;351365	+;+;+;+;+;+;+	5091	519	514	557	533	548	464	455	403	727	403	462	517	680	459	554	352	793	857	488	976	612	551	744	458
ENSG00000112685	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	485144;488969;491115;497357;499635;532459;549165;553844;555217;555944;556474;562774;564023;564535;564854;572510;576747;592459;598011;598850;599070;610088;617701;619420;629825;632931;637691;693009	486774;489048;491196;497499;499710;532620;549301;553930;555298;556023;556574;562855;564164;564712;564939;572654;576892;592597;598133;598951;599235;610188;617845;619553;629971;633127;637871;693149	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5016	856	1077	937	1074	896	802	843	812	1269	647	878	850	1349	1036	1187	952	1987	1763	1213	1920	1160	1093	1505	867
ENSG00000112699	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	1623796;1624462;1726406;1742458;1930093;1959857;1960764;2115761;2117459;2124677;2175922;2245311	1624241;1624550;1726522;1742596;1930240;1959981;1960976;2115890;2117566;2124741;2176001;2245615	-;-;-;-;-;-;-;-;-;-;-;-	1965	1182	1256	1189	1540	957	782	858	1010	1818	1034	1376	1401	1609	1231	1547	1253	1428	1382	1089	2040	1620	1385	1823	1080
ENSG00000124535	chr6;chr6;chr6;chr6;chr6;chr6;chr6	2765383;2768681;2770110;2779253;2783396;2784314;2784997	2766454;2768892;2770371;2779502;2783571;2784413;2786962	+;+;+;+;+;+;+	4038	2190	2430	2519	2715	2190	1956	2077	2112	3614	2462	2752	3105	4031	3030	3293	2854	4206	3394	2229	4283	3077	3008	4079	2879
ENSG00000021355	chr6;chr6;chr6;chr6;chr6;chr6;chr6	2832322;2835846;2836098;2837872;2838539;2840409;2841802	2834022;2836033;2836260;2838009;2838696;2840604;2841873	-;-;-;-;-;-;-	2616	257	341	251	270	408	352	286	312	280	168	225	246	258	205	188	160	593	560	309	543	309	269	292	201
ENSG00000124570	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	2948149;2948904;2953034;2954582;2955514;2959158;2961884;2966390;2971107	2948709;2949079;2953196;2954719;2955680;2959352;2962118;2971058;2972175	-;-;-;-;-;-;-;-;-	7373	3154	3913	2758	3123	3162	3133	2722	2774	3348	2374	2316	2379	4690	3875	3619	2898	5280	4795	3080	5131	4569	4329	4808	2818
ENSG00000124588	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	2999884;3000148;3002040;3003659;3004157;3004485;3006458;3006806;3010015;3012534;3015520;3016874;3019469	3000095;3000377;3002296;3003799;3004269;3004661;3006569;3006945;3010199;3012684;3015653;3016995;3019765	+;+;+;+;+;+;+;+;+;+;+;+;+	2271	1500	1756	1573	1909	779	752	766	682	1386	944	884	849	1815	1488	1462	1095	1953	1695	1139	1841	1641	1626	2077	1107
ENSG00000137267	chr6;chr6;chr6;chr6	3153656;3155615;3156034;3157397	3154933;3155745;3156162;3157554	-;-;-;-	1696	1319	1495	1597	1627	1891	1904	1157	1709	2135	1194	1296	1457	2154	2122	1873	1559	3019	2457	1860	3203	2391	2066	2941	1944
ENSG00000137285	chr6;chr6;chr6;chr6	3224267;3226149;3226551;3227477	3225821;3226279;3226679;3227663	-;-;-;-	2002	262	289	224	288	295	252	231	281	342	183	180	265	437	387	418	305	487	423	284	466	835	628	842	577
ENSG00000112739	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	4021290;4031549;4037387;4040762;4042477;4043803;4047165;4049006;4049722;4051947;4052710;4056311;4057026;4058718;4060403	4021476;4032765;4037580;4040937;4042578;4044033;4047258;4049116;4049889;4052104;4052883;4056445;4057197;4058824;4064993	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7817	3053	3378	3658	3528	3293	3299	3633	3223	6209	4045	4667	4923	5307	3810	4595	3659	7062	5082	3914	6979	4386	3973	5938	3829
ENSG00000198721	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	4115683;4117298;4119176;4125240;4126125;4127752;4130362;4130757;4133539;4135302	4116039;4117461;4119285;4125380;4126247;4127841;4130570;4130875;4133721;4135607	-;-;-;-;-;-;-;-;-;-	1802	2115	2652	2340	2503	2106	2193	2388	2114	2801	1988	2113	2147	3279	2463	2784	2310	3767	2860	1972	3748	2888	2561	3421	2150
ENSG00000153046	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	4706149;4715731;4734752;4776394;4836088;4889982;4891703;4935505;4937555;4943536;4952256;4953888	4706261;4715891;4734854;4776817;4836318;4890136;4892389;4935781;4937747;4943766;4952419;4955561	+;+;+;+;+;+;+;+;+;+;+;+	4413	1732	1799	1967	1878	1998	1895	1876	1953	3407	2266	2433	2661	2922	2351	2510	2152	2894	2525	1679	3017	2537	2241	3362	2153
ENSG00000214113	chr6;chr6;chr6;chr6;chr6;chr6;chr6	5108409;5136164;5138698;5144128;5186590;5216608;5260638	5109501;5136876;5138749;5144272;5186990;5216748;5260960	-;-;-;-;-;-;-	2868	640	780	863	939	483	497	601	475	1152	739	702	803	1011	653	921	756	1059	901	600	1400	751	697	1301	697
ENSG00000145982	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	5261034;5261503;5368540;5404532;5431031;5545170;5613159;5771281	5261368;5261670;5369192;5404711;5431182;5545350;5613330;5771593	+;+;+;+;+;+;+;+	2154	584	583	584	648	454	478	517	583	1181	747	780	803	990	656	655	592	905	821	547	1107	742	639	923	612
ENSG00000124785	chr6;chr6;chr6;chr6;chr6;chr6	5997989;6002343;6003159;6003693;6006685;6007477	5999214;6002507;6003283;6004054;6006935;6007615	-;-;-;-;-;-	2268	1176	1518	1065	1284	1751	1783	1402	1313	3147	2493	2461	2366	1659	1565	1536	1143	1909	1542	952	2100	1348	1399	1594	921
ENSG00000124782	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	7107587;7107951;7176645;7181114;7181860;7187424;7189149;7210794;7211563;7226457;7228987;7240428;7246414;7248501	7107778;7108070;7176783;7181256;7182092;7187533;7189332;7210958;7211719;7226666;7231917;7240612;7247231;7251990	+;+;+;+;+;+;+;+;+;+;+;+;+;+	9077	550	617	678	654	875	859	790	836	865	526	628	697	1118	931	956	757	1428	1030	672	1261	867	866	1102	755
ENSG00000124783	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	7268296;7281133;7295078;7295375;7296873;7297913;7298737;7301300;7303540;7309907;7313032	7269164;7289941;7295112;7295495;7297219;7298011;7298833;7301582;7303647;7310039;7313230	-;-;-;-;-;-;-;-;-;-;-	11100	10211	11467	11206	12547	11142	12151	11959	11883	16092	10198	11499	13168	18125	13854	16159	13625	18916	15360	10696	20152	15125	14027	18052	11540
ENSG00000124784	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	7389798;7393089;7395043;7396693;7398688;7400948;7402593;7402807;7403931;7404408;7404908;7405239;7410376;7411322;7412879;7414228;7417321	7390083;7393313;7395153;7396782;7398750;7401060;7402725;7402907;7404037;7404565;7405031;7405365;7410461;7411461;7412952;7414400;7418047	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2838	1148	1197	1479	1652	828	837	1094	1040	2162	1267	1442	1560	1501	1048	1411	1176	1887	1468	1224	2269	1199	1084	1766	1127
ENSG00000168566	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	7590188;7593724;7594089;7595017;7601326;7602613;7605388;7606021;7608815	7590423;7593857;7594169;7595111;7601534;7602754;7605496;7606205;7611977	+;+;+;+;+;+;+;+;+	4354	1420	1401	1167	1384	1042	1118	1136	1158	2086	1335	1451	1672	2505	1590	2074	1745	2441	1927	1348	2693	1798	1604	2189	1400
ENSG00000188428	chr6;chr6;chr6;chr6;chr6	8013557;8026357;8041129;8062524;8064255	8015838;8026435;8041278;8062626;8064399	-;-;-;-;-	2759	440	569	422	540	462	402	420	410	824	531	550	592	631	598	535	519	666	614	484	874	598	588	747	463
ENSG00000124802	chr6;chr6;chr6;chr6;chr6	8073350;8079385;8089944;8097257;8102425	8073520;8080040;8090291;8097477;8102569	-;-;-;-;-	1541	1329	1435	1577	1792	570	595	735	579	1925	1208	1426	1607	1967	1443	1677	1492	2383	1924	1432	2630	1557	1353	2160	1379
ENSG00000124786	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	8411425;8414898;8416874;8417392;8419570;8420711;8422460;8427927;8429854;8434375;8435067	8413709;8414987;8417005;8417504;8419687;8420838;8422634;8428068;8430167;8434440;8435555	-;-;-;-;-;-;-;-;-;-;-	4052	815	1029	970	1041	930	898	842	872	1580	1109	1054	1306	1394	1235	1287	1105	1899	1405	1077	1963	1341	1167	1535	1108
ENSG00000111846	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	10492213;10492810;10509077;10521341;10527464;10528346;10555799;10585750;10621341;10626407	10492404;10492941;10509168;10521427;10527670;10529846;10557352;10586924;10621453;10629378	+;+;+;+;+;+;+;+;+;+	8025	157	158	139	134	126	124	121	137	258	122	111	153	154	148	131	120	203	280	188	341	149	105	149	84
ENSG00000137434	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	10671408;10672537;10683177;10684839;10686956;10687470;10694484;10694693	10671608;10672646;10683242;10684933;10687174;10687571;10694626;10694807	-;-;-;-;-;-;-;-	1051	50	73	54	61	31	68	41	52	57	35	43	35	27	35	41	15	45	62	21	35	37	43	40	24
ENSG00000111845	chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6;chr6	10694962;10697314;10702359;10702555;10703395;10704497;10704737;10707405;10708943;10709228	10695079;10697496;10702499;10702649;10703467;10704662;10704854;10707524;10709086;10709792	+;+;+;+;+;+;+;+;+;+	1723	1491	1613	1872	2259	921	1096	1130	1175	2803	1773	2026	2246	2284	1655	1854	1755	2246	1877	1445	2854	1745	1764	2614	1739
