# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-s" "0" "-p" "--countReadPairs" "-B" "-C" "-Q" "10" "-F" "SAF" "-a" "/mnt/d/work_dir/memoria/obj2/anotacion/table_genebodies_1_fixed_overlap/genebodies_final.saf" "-o" "/mnt/d/work_dir/memoria/obj2/featureCounts/genebody_counts.txt" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam" "/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/control/CTRL4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5A/A4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5B/B4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5D/D4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5E/E4.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F1.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F2.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F3.sorted.bam	/mnt/d/work_dir/memoria_trials/data/KO/RNU5F/F4.sorted.bam
ENSG00000189043	chr7	10931933	10940163	-	8231	4497	5576	4575	5181	4243	4812	3673	3416	6849	4908	4932	5656	5864	5094	4975	4296	6963	6059	3946	7831	5565	5560	6971	3846
ENSG00000106443	chr7	10973326	11169628	+	196303	2348	2784	2596	2773	2600	2713	2490	2559	3789	2299	2789	3191	3269	2366	2921	2216	4103	3382	2506	4219	3547	2888	4153	2790
ENSG00000106460	chr7	12211284	12243377	+	32094	811	858	764	823	1064	1054	1130	1022	1729	1003	1249	1368	1403	1260	1325	1046	1988	1607	930	1988	1470	1312	1703	1115
ENSG00000122644	chr7	12686846	12690968	+	4123	1237	1466	1247	1539	489	584	504	524	1343	872	962	1281	1683	1438	1553	1396	2866	2161	1419	2950	1616	1545	1983	1408
ENSG00000006468	chr7	13891219	13991259	-	100041	193	182	200	246	192	181	398	485	451	242	330	346	842	681	979	742	416	509	316	381	711	692	1011	663
ENSG00000106511	chr7	15611202	15686693	-	75492	70	57	73	109	46	40	30	32	123	105	116	145	119	79	52	66	69	62	26	71	102	97	111	80
ENSG00000214960	chr7	16087515	16502504	-	414990	200	236	269	328	249	300	278	308	337	254	295	376	350	209	243	253	425	256	220	448	303	270	360	346
ENSG00000106524	chr7	16599769	16645827	-	46059	1279	1582	1425	1549	1430	1432	1532	1480	1806	1373	1432	1588	1643	1370	1477	1374	2159	1916	1072	2317	1637	1701	1979	1257
ENSG00000136261	chr7	16646124	16706533	+	60410	6051	6709	6659	7309	7476	7590	8263	8409	9179	5574	6627	7726	8012	6107	7177	6194	8908	6774	5041	10830	7359	6773	9733	6475
ENSG00000106537	chr7	16753745	16784546	+	30802	701	675	865	848	2195	2053	2790	2893	957	526	599	629	2675	1714	2410	2070	1779	1129	775	1283	1078	994	1654	921
ENSG00000106546	chr7	17132180	17346160	+	213981	6559	6054	7302	7639	7567	6706	7672	8181	8657	5528	7098	8007	8211	6123	8329	6966	9369	7699	4987	8522	7799	7477	10691	6638
ENSG00000071189	chr7	17790751	17940504	-	149754	1638	1927	1992	2016	1842	1748	1810	1816	2990	2194	2180	2560	3038	2140	2533	2195	3162	2533	1736	3023	2640	2365	3287	2209
ENSG00000048052	chr7	18086939	19002426	+	915488	2144	1779	2016	2063	2753	2406	2255	2423	3299	2181	2837	3342	3184	2056	2688	2430	3486	2519	2089	3328	3926	2635	3980	3104
ENSG00000122691	chr7	19115458	19117646	-	2189	7031	7579	7155	9771	6446	5787	4869	5554	8289	5540	6364	7770	11630	8664	9453	9267	11076	9236	6258	12562	12312	11463	13931	9527
ENSG00000105849	chr7	19695451	19709047	-	13597	2489	2905	2559	3032	1384	1347	1379	1282	2665	1791	2303	2288	3053	2268	2435	2266	3232	3214	2046	4078	2963	2654	3646	2553
ENSG00000105855	chr7	20330692	20415764	+	85073	234	211	288	311	20	20	24	11	245	117	169	168	1109	814	952	811	861	508	333	593	467	360	542	333
ENSG00000105866	chr7	21428073	21514832	+	86760	432	406	435	533	384	326	414	371	732	514	603	775	602	385	575	494	875	536	392	794	650	566	717	484
ENSG00000164649	chr7	21900889	21945909	-	45021	775	771	850	1047	149	135	169	135	1401	853	1083	1310	764	475	607	439	2335	1640	1326	2537	441	318	542	401
ENSG00000105889	chr7	22419434	22500508	-	81075	18	10	8	17	13	7	4	6	1	6	5	6	1	0	2	5	119	75	83	136	9	1	10	27
ENSG00000136244	chr7	22725874	22732012	+	6139	107	86	110	120	83	67	104	151	116	79	58	109	140	102	128	136	313	219	102	205	134	113	254	188
ENSG00000196683	chr7	22812961	22822859	-	9899	3183	3960	3107	3605	3218	3242	2857	2957	4801	3581	3563	3788	4058	3683	3591	2780	4374	3882	2504	4704	4180	4004	4840	2870
ENSG00000122591	chr7	22934201	23014140	-	79940	3182	3691	3551	3309	2636	2847	2766	2963	5254	3684	3671	4463	5522	4466	4808	4338	5525	4503	3120	5339	5220	4409	6447	4509
ENSG00000122550	chr7	23105775	23177924	+	72150	894	1105	1038	1084	847	990	979	838	1452	963	1067	1275	1656	1322	1331	1138	1882	1570	992	1997	1516	1461	1742	1274
ENSG00000136243	chr7	23182028	23201016	+	18989	1317	1423	1564	1444	990	995	1150	1086	1884	1327	1397	1507	1659	1279	1513	1367	2156	1825	1308	2451	1640	1328	2167	1375
ENSG00000136235	chr7	23246687	23275118	+	28432	29	49	90	76	54	35	46	45	145	81	126	187	249	251	276	168	513	722	444	605	23	80	58	24
ENSG00000164548	chr7	23504770	23532051	-	27282	2488	2281	2646	2983	2057	1744	2014	1940	4727	2850	3456	3840	4014	2889	3450	2890	4496	3256	2442	4367	3572	2986	4451	2990
ENSG00000169193	chr7	23597372	23644718	+	47347	156	124	176	211	196	198	192	197	333	229	235	337	220	173	183	215	377	241	183	388	206	125	339	170
ENSG00000188732	chr7	23680120	23702660	+	22541	76	97	140	155	63	46	75	69	244	119	191	231	247	177	211	197	319	182	144	238	128	141	212	140
ENSG00000105926	chr7	24573405	24694203	+	120799	1033	1014	1117	1381	944	1071	1269	1250	2044	1182	1411	1781	1486	978	1208	1112	2232	1463	1196	2563	1252	1063	1727	1317
ENSG00000105928	chr7	24698345	24757950	-	59606	672	617	548	542	895	814	833	699	1560	1137	1220	1240	881	729	701	547	1777	1620	1074	2132	882	840	1106	679
ENSG00000070882	chr7	24796530	24980188	-	183659	1499	1616	1760	1603	1021	1029	1156	1050	3223	1889	2063	2160	2574	1815	2204	1784	2999	2609	1691	2393	2036	1885	2834	1760
ENSG00000172115	chr7	25118646	25125270	-	6625	9185	10641	11245	12935	6908	7310	8208	8342	15965	10299	11501	13148	12564	8910	11952	10460	17803	12856	10712	19720	11923	11192	17923	11890
ENSG00000153790	chr7	25134682	25180364	-	45683	145	134	119	168	114	81	95	72	88	35	56	38	71	55	38	30	251	185	119	228	98	81	96	67
ENSG00000086300	chr7	26291852	26374393	+	82542	100	104	120	120	34	50	41	40	59	35	24	21	76	93	84	65	239	281	171	301	32	39	56	33
ENSG00000005020	chr7	26667058	26864600	-	197543	212	273	268	298	255	263	238	285	272	189	253	231	290	268	326	233	423	347	258	410	279	289	395	233
ENSG00000106049	chr7	27525432	27662893	-	137462	1298	1632	1329	1535	1016	1140	1049	910	2041	1387	1393	1674	1999	1889	1555	1270	2223	1873	1240	2247	1924	1837	2157	1429
ENSG00000106052	chr7	27739363	27829777	+	90415	5483	6586	5684	6650	4721	5031	4533	4546	7126	5081	5302	5802	8348	6345	7111	5521	8026	6938	4677	8881	7035	6761	8369	5427
ENSG00000153814	chr7	27830567	28180805	-	350239	288	364	323	388	77	93	87	95	165	91	73	87	390	387	459	379	689	508	362	579	149	139	176	141
ENSG00000146592	chr7	28299311	28825904	+	526594	829	761	907	796	968	913	1050	1097	2130	1157	1538	1777	1368	923	1334	1103	1545	1169	814	1264	1058	813	1312	1062
ENSG00000106066	chr7	28995225	29195286	-	200062	1	8	1	6	1	0	0	5	0	5	8	4	0	7	1	2	779	896	504	698	0	5	3	2
ENSG00000136193	chr7	29920094	29990299	-	70206	4145	4919	5378	6347	7718	7293	7389	7965	3859	2104	2017	1937	10140	7372	8338	7431	11863	8918	6536	11003	7505	6466	9666	6883
ENSG00000106080	chr7	30010577	30026712	-	16136	1446	1515	1717	1724	2426	2429	2692	2815	2338	1389	1745	2169	2522	1858	2308	1940	3962	2660	1926	3778	2516	2397	3351	2134
ENSG00000106086	chr7	30028351	30130493	+	102143	1079	1011	1100	996	1256	1258	1190	1249	1467	882	1049	1177	1648	1207	1376	1186	2089	1581	1197	2004	1397	1248	1865	1171
ENSG00000180233	chr7	30284587	30367699	+	83113	874	1029	1034	1009	753	709	671	761	1356	794	922	1038	1249	812	951	852	1704	1545	976	2093	1289	1038	1398	999
ENSG00000106100	chr7	30424517	30478794	-	54278	522	528	596	527	495	481	488	477	735	413	598	576	524	384	527	409	1080	895	542	940	697	564	826	513
ENSG00000006625	chr7	30496611	30504851	-	8241	2329	2597	2609	3156	1536	1601	1557	1556	3065	1985	2477	2677	2651	1978	2538	2161	3637	2788	2346	3934	2700	2279	3502	2207
ENSG00000106125	chr7	30771407	30892397	+	120991	462	427	540	657	312	266	416	433	836	494	618	810	493	359	431	426	581	412	412	784	448	359	660	455
ENSG00000154678	chr7	31751169	32299339	-	548171	4498	4705	4856	4666	4014	3447	3048	3184	6681	4258	5204	6977	8772	7125	7791	5850	7104	5911	4210	6773	6820	5705	8351	6173
ENSG00000106355	chr7	32485328	32495293	-	9966	2421	2879	2436	2749	1926	2407	2107	2139	3500	2352	2487	2580	3106	2667	3017	2457	3753	3038	2128	3895	2854	2770	4077	2275
ENSG00000170852	chr7	32868162	32891770	-	23609	2050	2266	2220	2333	2378	2275	2461	2637	3845	2711	3100	3236	3729	2924	3423	3046	3743	3513	2365	4074	3172	2957	4363	2868
ENSG00000122642	chr7	32957394	33006940	+	49547	5809	6812	5849	6582	8814	7985	7538	8288	9437	6628	7183	8429	9828	8915	8150	6781	12310	11690	7506	13703	10672	9883	11326	7792
ENSG00000122643	chr7	33014103	33062786	-	48684	1508	1622	1784	1973	1069	973	1137	1226	2217	1501	1548	2054	2008	1524	1814	1505	2285	1846	1377	2554	1909	1815	2474	1688
ENSG00000164610	chr7	33094787	33109414	-	14628	773	876	927	1137	646	626	702	715	993	684	708	777	928	753	880	733	1062	983	746	1196	881	945	1304	819
ENSG00000122507	chr7	33109547	33635777	+	526231	645	636	554	580	760	638	664	585	877	533	674	730	985	804	870	710	1108	946	588	968	1076	800	1016	637
ENSG00000164619	chr7	33904901	34156437	+	251537	233	224	356	409	155	207	226	263	368	208	302	463	179	134	149	217	491	247	186	426	137	176	316	275
ENSG00000173852	chr7	34928866	35038051	-	109186	4020	4047	3757	4505	4415	4068	4105	4877	6080	4115	5036	5638	6277	4359	5084	4621	7433	6061	4136	7838	6106	5131	6965	4646
ENSG00000164532	chr7	35202420	35254110	-	51691	118	98	146	142	128	103	137	132	156	115	121	125	58	41	67	44	259	137	161	235	113	94	125	67
ENSG00000122557	chr7	35632649	35695145	-	62497	1249	1465	1282	1332	1188	1045	1093	1079	1626	1027	1156	1377	1742	1506	1407	1234	1690	1552	985	1988	1745	1500	1957	1321
ENSG00000122545	chr7	35800922	35907120	+	106199	10353	12180	10630	11187	9303	10163	9080	9598	16311	10912	11660	13460	14356	11704	12805	10882	15561	13806	9054	17474	14192	13106	16649	11516
ENSG00000122547	chr7	36153244	36301548	+	148305	1052	1294	1060	1147	1234	1155	798	742	799	550	676	774	1169	952	992	740	1556	1442	1063	1867	1175	1011	1338	858
ENSG00000010270	chr7	38178235	38230679	+	52445	1644	2087	1860	2131	2163	2268	2063	2080	2420	1566	1833	1984	2108	1659	1921	1622	3139	2502	1734	3320	2068	1961	2654	1590
ENSG00000078053	chr7	38383694	38631430	-	247737	5	7	2	5	0	8	5	0	6	2	3	2	11	1	0	9	177	151	91	176	3	6	11	6
ENSG00000006715	chr7	38722964	38909201	-	186238	2596	3021	2577	2661	3010	2728	3020	2898	3358	2211	2886	2914	3910	2814	3229	2762	4138	3444	2490	4012	3915	3145	4586	2935
ENSG00000241127	chr7	39566384	39610330	+	43947	572	553	518	619	565	601	591	578	727	424	498	663	646	501	626	538	1031	842	578	1118	647	749	775	538
ENSG00000006451	chr7	39623562	39708130	+	84569	1738	2236	1924	2176	1710	1993	1723	1828	2751	1900	2239	2152	2802	2529	2757	2106	3713	3328	2177	3987	2827	2458	3437	2199
ENSG00000065883	chr7	39950111	40099590	+	149480	2271	2263	2196	2698	2481	2347	2543	2552	4021	2456	3207	3567	3630	2615	3105	2672	4478	3419	2361	4483	3102	2674	3952	2582
ENSG00000168303	chr7	40126017	40134632	-	8616	1104	1300	1237	1545	760	915	811	841	1623	1201	1381	1328	1384	1210	1286	1118	2178	1843	1254	2508	1358	1254	1618	1151
ENSG00000175600	chr7	40134995	40860773	+	725779	201	327	241	279	209	158	207	200	380	294	342	410	269	273	303	238	430	320	281	404	275	212	316	220
ENSG00000122641	chr7	41685104	41705844	-	20741	262	205	433	315	150	95	239	241	201	94	218	204	297	159	254	214	501	296	280	447	170	149	291	198
ENSG00000106571	chr7	41960939	42264110	-	303172	2485	2157	2172	2272	2918	2619	2600	3037	3538	2386	3092	3455	2694	2031	2335	1922	3541	3014	2070	3541	3215	3028	3539	2494
ENSG00000136197	chr7	42909263	42912100	-	2838	883	957	931	999	754	878	850	920	1343	886	1124	1088	1024	805	762	814	1353	1146	822	1795	1045	966	1056	789
ENSG00000106588	chr7	42916851	42932195	-	15345	8299	10581	9109	10133	6295	7380	6668	6375	11640	8090	7982	8883	11131	9223	9681	8093	12757	10725	7262	13750	10149	9578	12696	7794
ENSG00000106591	chr7	42932366	42937867	+	5502	1815	2261	2284	2630	1581	1538	1832	1934	3178	1943	2423	2369	2639	1922	2442	2095	3168	2593	1758	3462	2408	2265	3294	2181
ENSG00000002746	chr7	43112635	43566011	+	453377	1328	1182	1398	1346	977	785	1153	1153	902	577	674	619	952	618	820	682	1580	1008	703	1161	1208	862	1312	900
ENSG00000164543	chr7	43583098	43627389	+	44292	3118	3105	3827	4129	2794	2624	3833	4067	4589	2593	2919	3369	4946	3849	5057	4504	5377	4464	3094	5519	4432	3751	5926	4427
ENSG00000106603	chr7	43639247	43729533	-	90287	2455	2774	2697	2756	1863	1904	1874	1909	3164	2138	2403	2662	2789	2391	2763	2327	3013	2527	1692	3233	2790	2607	3662	2213
ENSG00000106605	chr7	43758670	43807352	+	48683	960	1235	1178	1328	1034	1003	910	954	873	610	656	841	1253	1223	1251	865	1921	1735	1153	2149	1136	1057	1480	1001
ENSG00000062582	chr7	43866548	43869527	-	2980	7185	7883	9706	10964	5493	5393	6441	6450	7428	5333	6025	6224	7751	5550	7118	6140	8988	6771	5324	10607	7082	6686	10815	6347
ENSG00000106608	chr7	43875903	43906637	-	30735	2143	2104	2402	2940	1850	1637	1784	1921	2357	1501	1940	2287	2746	1945	2529	2188	3055	2290	1795	3345	2470	2100	3148	2402
ENSG00000122678	chr7	44072052	44082540	-	10489	433	389	477	486	402	358	377	425	690	470	449	605	554	472	506	358	790	507	449	866	546	481	680	488
ENSG00000106624	chr7	44104335	44114572	+	10238	148	145	177	213	252	234	214	311	605	395	506	772	187	99	138	158	135	99	75	184	183	106	211	190
ENSG00000106628	chr7	44114621	44123678	-	9058	6309	7751	7506	8346	6176	5904	5906	6171	9642	6643	7419	8019	9108	7107	7702	6519	9062	7311	5709	10683	9163	8187	10948	7473
ENSG00000106636	chr7	44200958	44214304	+	13347	6582	7454	7485	8066	7292	6930	6920	7569	8687	5983	6409	7223	9127	7559	8681	7477	12884	9783	7070	13523	9089	8128	11737	7823
ENSG00000015676	chr7	44379109	44490668	-	111560	4805	5307	5284	6157	5784	5236	5330	5613	7521	4963	5713	6292	7143	5563	6215	5191	8908	7283	5230	9642	7184	6313	8407	5974
ENSG00000136271	chr7	44565794	44573935	-	8142	4506	4610	5647	6499	3981	3359	4176	4346	7080	4487	5634	6017	5593	3918	4862	4247	7150	5171	3946	7901	5298	4892	6985	4802
ENSG00000158604	chr7	44576382	44582297	-	5916	4942	5608	5345	5966	5168	4866	4557	5015	7266	4998	5797	6020	7529	6053	6038	5026	8703	7680	4921	9495	6830	6562	8074	5183
ENSG00000122515	chr7	44748571	44769891	+	21321	1943	1895	2551	2703	2102	1791	2466	2608	3464	2049	2551	2739	3682	2579	3354	2777	4070	2886	2176	3774	3201	2752	3779	2754
ENSG00000196262	chr7	44796670	44803127	+	6458	63382	75254	68699	77279	59993	62355	55343	55443	95286	65495	69068	75031	78962	66905	69714	58722	81241	74199	51612	101376	78277	74755	96428	59795
ENSG00000105968	chr7	44826781	44848097	-	21317	11579	13999	12521	13401	11858	12094	11998	12651	14582	10891	11147	12961	18491	14080	15619	13068	16877	13828	9376	18876	17470	16026	20794	14355
ENSG00000136280	chr7	45000178	45076479	+	76302	2925	3389	3096	3689	3141	2919	2692	2994	4363	2812	2983	3405	3765	3189	3295	3001	4300	3662	2498	4390	4253	3570	4869	3488
ENSG00000136270	chr7	45100090	45112057	-	11968	5001	5417	5914	6962	3997	3590	4052	4365	8032	5160	6685	6706	6418	5143	5730	4894	8439	6398	4880	9270	6552	5823	8272	5919
ENSG00000164742	chr7	45574130	45723126	+	148997	216	197	243	317	159	159	243	227	195	185	211	296	543	426	531	455	353	355	256	509	523	360	608	499
ENSG00000146674	chr7	45912235	45921282	-	9048	11945	14350	15033	17121	15112	15411	14344	14260	9156	5481	6597	10011	23035	18362	21337	17519	14175	11843	8530	16556	27113	26406	33394	20402
ENSG00000136205	chr7	47275144	47582568	-	307425	6551	6768	5601	5986	6630	6087	5212	4953	8120	5281	5519	6298	11035	8604	7254	5917	17261	12125	8450	15366	9525	8655	9157	6413
ENSG00000136273	chr7	47961872	47979625	-	17754	740	779	812	834	557	488	641	619	875	589	613	722	841	648	851	815	1289	934	795	1429	909	893	1237	833
ENSG00000183696	chr7	48088634	48108746	+	20113	497	516	632	565	622	470	658	849	640	366	460	467	572	421	682	544	1915	1561	1208	1757	638	655	1107	767
ENSG00000132436	chr7	50444118	50450400	-	6283	1288	1402	1564	1619	1344	1258	1473	1372	2448	1694	1912	2464	2032	1411	1878	1628	2302	1908	1315	2558	1732	1589	2393	1636
ENSG00000106070	chr7	50590053	50793472	-	203420	276	291	189	209	988	885	810	833	287	136	103	106	171	162	143	71	2845	2377	1612	2760	633	411	525	412
ENSG00000132432	chr7	54752240	54759984	-	7745	3794	5117	4128	4243	4616	5260	4289	3988	4598	3276	3302	3593	5504	5135	5357	4478	7073	6325	3962	7259	5417	5414	6715	4123
ENSG00000146648	chr7	55019007	55211638	+	192632	8976	8781	10393	9900	7039	6062	6571	6867	14201	8120	11087	13339	14938	10049	12481	10312	10399	7244	6147	10365	10650	9170	13668	10060
ENSG00000132434	chr7	55365327	55433747	+	68421	890	909	1013	1219	1003	1026	1055	1094	1465	983	1131	1277	1420	920	1337	1011	1973	1441	1116	2149	1335	1142	1751	1159
ENSG00000154978	chr7	55470603	55572512	-	101910	4213	4479	4444	5138	4409	4255	4548	5052	6679	4220	5024	5876	5291	4219	4600	4473	7495	5648	4078	8713	6066	5393	6931	4853
ENSG00000178665	chr7	55887446	55942235	+	54790	205	179	191	212	336	378	323	251	272	195	257	246	335	228	285	179	410	283	179	461	322	191	380	238
ENSG00000239789	chr7	55951867	55956510	+	4644	1272	1544	1564	1663	966	1135	1117	1067	1747	1282	1389	1327	1600	1324	1513	1149	2184	1690	1174	2283	1363	1406	1901	1192
ENSG00000146729	chr7	55964571	56000191	+	35621	4152	5116	3851	4235	3204	3539	2823	2832	5855	4418	4538	5235	4964	4395	3887	3318	6522	5697	3751	7297	4982	4987	5974	3896
ENSG00000146733	chr7	56011054	56051614	-	40561	2479	2721	2336	2847	1968	1846	1609	1692	3122	2075	2503	2725	3534	2683	2808	2340	3513	2927	2029	3573	3665	3350	4181	2625
ENSG00000106153	chr7	56094557	56106489	-	11933	13743	16576	16089	17226	13084	13892	12809	12582	20721	14262	15565	16586	18962	16847	18043	14951	26660	23350	15833	29083	19185	18408	24715	14859
ENSG00000214652	chr7	64045424	64085349	+	39926	417	491	579	510	494	480	541	459	668	459	544	555	574	449	649	389	1235	985	729	1193	826	675	1023	670
ENSG00000234444	chr7	64312798	64356644	+	43847	843	819	848	869	1135	1163	1060	1022	1307	957	1090	1175	1182	939	1108	923	1898	1584	1002	1965	1334	1089	1507	997
ENSG00000173041	chr7	64519868	64563081	-	43214	249	237	290	280	309	254	337	306	572	343	335	372	388	347	425	337	646	559	316	584	418	399	463	337
ENSG00000196247	chr7	64666123	64711587	+	45465	739	617	673	727	891	761	791	818	1176	880	834	917	820	709	746	707	1878	1270	1005	1640	910	729	981	764
ENSG00000197008	chr7	64794378	64833691	+	39314	296	242	234	223	223	210	218	246	396	322	332	317	283	261	280	247	480	396	270	512	292	275	387	272
ENSG00000198039	chr7	64903263	64930991	+	27729	154	160	157	153	180	173	175	144	285	202	206	215	223	137	189	150	409	301	236	419	304	191	306	197
ENSG00000146757	chr7	65373789	65401146	+	27358	315	326	284	311	268	380	363	298	550	412	360	397	424	313	379	312	594	602	377	662	517	470	623	358
ENSG00000196715	chr7	65873064	65959573	+	86510	2604	2753	2686	3025	2498	2461	2866	2980	3944	2546	2887	3162	3760	2716	3167	2720	4505	3553	2551	5021	3262	2979	4135	2978
ENSG00000169919	chr7	65960674	65982223	-	21550	1173	1242	1447	1411	1518	1217	1399	1495	2277	1555	1827	1894	1980	1532	1659	1329	3267	2892	1866	3626	2085	1778	2789	1904
ENSG00000126522	chr7	66075809	66093586	+	17778	433	415	422	467	510	427	416	549	757	436	577	537	598	501	540	505	671	532	420	818	596	553	801	609
ENSG00000241258	chr7	66114816	66154578	+	39763	1384	1455	1537	1753	1219	1250	1219	1119	2011	1268	1381	1745	1734	1277	1499	1231	2265	1715	1323	2284	1532	1441	2019	1392
ENSG00000169902	chr7	66205324	66360453	+	155130	504	495	414	432	593	634	586	637	537	371	412	414	609	455	453	383	1027	850	596	1192	674	688	904	609
ENSG00000243335	chr7	66628871	66643057	+	14187	1055	1059	1049	1156	869	686	751	782	1534	1258	1191	1237	1246	975	1101	926	2037	1596	1194	2361	1342	1078	1626	940
ENSG00000154710	chr7	66740723	66811474	+	70752	1904	1982	2080	2201	1540	1673	1491	1492	2730	1878	2131	2378	2632	2109	2543	2060	2871	2248	1586	2741	2498	2213	2983	1910
ENSG00000106609	chr7	66921215	66958561	+	37347	3312	3821	3727	4268	3350	3279	3374	3466	4969	3249	3762	4050	5027	3713	4301	3539	6574	5040	3639	6579	5026	4320	5875	4003
ENSG00000126524	chr7	66987670	66995703	-	8034	3909	4553	4612	5249	2681	2885	3026	2939	5739	3863	4127	5038	4975	3644	4547	4034	5462	4555	3455	6063	4572	4342	6121	4237
ENSG00000158321	chr7	69598286	70793516	+	1195231	1777	1508	1811	1914	2332	1887	2149	2297	3417	2201	2611	2687	2575	1818	2269	1739	2620	1986	1499	2818	2318	1959	2656	2102
ENSG00000130305	chr7	73302506	73308836	-	6331	848	797	1167	1196	680	612	760	732	1327	851	1024	1043	1020	913	1016	831	1660	1295	931	1808	1045	1097	1637	1174
ENSG00000009954	chr7	73440396	73522303	-	81908	9218	9600	9402	10481	9486	8804	9546	9429	14300	8986	10472	11593	12658	9265	10608	8539	14426	11634	8267	14966	11976	10375	13963	9435
ENSG00000106635	chr7	73536346	73557700	-	21355	2173	2276	2476	2756	1611	1540	1571	1640	3437	2188	2334	2933	2819	2024	2401	2202	3101	2632	1773	3473	2768	2417	3343	2281
ENSG00000106638	chr7	73567527	73578589	-	11063	2486	2970	2865	3397	2718	2565	2685	3074	3451	2107	2453	2687	3606	2838	2872	2438	4076	3344	2470	4836	3411	3307	4512	3055
ENSG00000176428	chr7	73667821	73672122	+	4302	70	97	63	65	96	86	57	74	153	86	92	74	133	135	113	77	75	109	51	79	119	142	150	74
ENSG00000071462	chr7	73683587	73698222	+	14636	5004	5823	5987	6557	4497	4384	4564	4226	6628	4337	5118	5199	6288	4938	5568	4325	7223	5536	4166	7174	5964	5818	7722	4842
ENSG00000106089	chr7	73699196	73719679	-	20484	210	207	289	264	261	225	398	466	498	285	331	342	326	260	372	396	376	307	255	418	274	267	390	273
ENSG00000106077	chr7	73736084	73738862	-	2779	498	627	621	742	573	489	531	570	781	540	528	589	723	579	615	527	1164	885	632	1304	595	670	847	601
ENSG00000165171	chr7	73834580	73842526	-	7947	249	280	248	262	361	337	350	338	271	206	217	228	429	410	378	358	416	398	280	545	426	395	507	282
